1.0000000E-01, 1.00993466475044
1.8000000E-01, 1.00989562644577
2.4400000E-01, 1.00984412443902
2.9520000E-01, 1.00982340512070
3.3616000E-01, 1.00980098623367
3.6892800E-01, 1.00973891211589
3.9514240E-01, 1.00969718010573
4.1611392E-01, 1.00965759495198
4.3289114E-01, 1.00965071503861
4.4631291E-01, 1.00962625375973
4.5705033E-01, 1.00960762505204
4.6564026E-01, 1.00959335391572
4.7423020E-01, 1.00957955704559
4.8282013E-01, 1.00956615791066
4.9312805E-01, 1.00955049612313
5.0549756E-01, 1.00953209538109
5.2034097E-01, 1.00952277472468
5.3815305E-01, 1.00949611386765
5.5240272E-01, 1.00947339665903
5.6665239E-01, 1.00944861637287
5.8375200E-01, 1.00941585814176
6.0427153E-01, 1.00937211673795
6.2479105E-01, 1.00930989558437
6.4531058E-01, 1.00925828174063
6.6993401E-01, 1.00919347187493
6.9455744E-01, 1.00912844070661
7.1425618E-01, 1.00907764938476
7.3001518E-01, 1.00905939713789
7.4892597E-01, 1.00901130919856
7.7161893E-01, 1.00895271689822
7.8977329E-01, 1.00890413276287
8.0792765E-01, 1.00885356489022
8.2608202E-01, 1.00879887700679
8.4423638E-01, 1.00874463739708
8.6602162E-01, 1.00867738473276
8.9216390E-01, 1.00859376501875
9.1307773E-01, 1.00852462607656
9.3399155E-01, 1.00846220982704
9.5490538E-01, 1.00838860281010
9.7581921E-01, 1.00831303998877
9.9673303E-01, 1.00823602703699
1.0134641E+00, 1.00817352215016
1.0301952E+00, 1.00812027233976
1.0469262E+00, 1.00805590908129
1.0670035E+00, 1.00797698140405
1.0910962E+00, 1.00787930674848
1.1103704E+00, 1.00779884330523
1.1257897E+00, 1.00774249320836
1.1412091E+00, 1.00767538688893
1.1597123E+00, 1.00759339257605
1.1819162E+00, 1.00749519430121
1.1996793E+00, 1.00741802166460
1.2174423E+00, 1.00734103032291
1.2387580E+00, 1.00724978155917
1.2600737E+00, 1.00715002478389
1.2856526E+00, 1.00701945916505
1.3061157E+00, 1.00690596988314
1.3224861E+00, 1.00684216173754
1.3388566E+00, 1.00675323887931
1.3585011E+00, 1.00665546285734
1.3820746E+00, 1.00655503473820
1.4009334E+00, 1.00648385266805
1.4197921E+00, 1.00642486886871
1.4386509E+00, 1.00634569445191
1.4575097E+00, 1.00625217760784
1.4801402E+00, 1.00611673959017
1.5027707E+00, 1.00596429749405
1.5208752E+00, 1.00583255110115
1.5389796E+00, 1.00571415406848
1.5570840E+00, 1.00560092543865
1.5788093E+00, 1.00546917475779
1.5969790E+00, 1.00535497553497
1.6116494E+00, 1.00525675896741
1.6263198E+00, 1.00519924506582
1.6409902E+00, 1.00509807683554
1.6585946E+00, 1.00498405192569
1.6797200E+00, 1.00486886814073
1.7045257E+00, 1.00477416530034
1.7243703E+00, 1.00477699533892
1.7402459E+00, 1.00474076018767
1.7561215E+00, 1.00469061022497
1.7751723E+00, 1.00459584247289
1.7980332E+00, 1.00442198420330
1.8163220E+00, 1.00424234169692
1.8346107E+00, 1.00393195857513
1.8528995E+00, 1.00373445201503
1.8711882E+00, 1.00355868105942
1.8931347E+00, 1.00339720939203
1.9150812E+00, 1.00328503319028
1.9326384E+00, 1.00334877632471
1.9501956E+00, 1.00326585686465
1.9677528E+00, 1.00315928304805
1.9888214E+00, 1.00298497252888
2.0141038E+00, 1.00271838855127
2.0343297E+00, 1.00249259167311
2.0505104E+00, 1.00232232660987
2.0666911E+00, 1.00217576106298
2.0861079E+00, 1.00203732012702
2.1094082E+00, 1.00191469411434
2.1280483E+00, 1.00191739309982
2.1466885E+00, 1.00182094801681
2.1690567E+00, 1.00167020976489
2.1958986E+00, 1.00142947525117
2.2173721E+00, 1.00121787486736
2.2388455E+00, 1.00112223081454
2.2603190E+00, 1.00097078885822
2.2860872E+00, 1.00085038003005
2.3067018E+00, 1.00079512421320
2.3231934E+00, 1.00071086775271
2.3396850E+00, 1.00065855953503
2.3594750E+00, 1.00056126620074
2.3832230E+00, 1.00037069785539
2.4022213E+00, 1.00016067738229
2.4174200E+00, 0.999915306531834
2.4326187E+00, 0.999723211572918
2.4508571E+00, 0.999504474041116
2.4727432E+00, 0.999287896661833
2.4984252E+00, 0.999124758318687
2.5189707E+00, 0.999062569573495
2.5395162E+00, 0.999166329075484
2.5600618E+00, 0.999127824480024
2.5847164E+00, 0.999010237456461
2.6044401E+00, 0.998811943280577
2.6202191E+00, 0.998417384242312
2.6328423E+00, 0.998222614966668
2.6454655E+00, 0.998026294455652
2.6606133E+00, 0.997806243191179
2.6787907E+00, 0.997585346298363
2.7006035E+00, 0.997405831851578
2.7180538E+00, 0.997746619126813
2.7320140E+00, 0.997721512503993
2.7459743E+00, 0.997706799069843
2.7627265E+00, 0.997679325115746
2.7828292E+00, 0.997603663714195
2.8069525E+00, 0.997422235781195
2.8262511E+00, 0.996917327811200
2.8416900E+00, 0.996721165358637
2.8571289E+00, 0.996530781896934
2.8756556E+00, 0.996340679323264
2.8978876E+00, 0.996196105831362
2.9156732E+00, 0.996153316485257
2.9334588E+00, 0.996410692599048
2.9512444E+00, 0.996435912981580
2.9690300E+00, 0.996443768569696
2.9903727E+00, 0.996382076327824
3.0083936E+00, 0.996251505435583
3.0228103E+00, 0.995821004163426
3.0372270E+00, 0.995658943640188
3.0516436E+00, 0.995498112179945
3.0689437E+00, 0.995331998392484
3.0897037E+00, 0.995195099556562
3.1113270E+00, 0.995134071356042
3.1286256E+00, 0.995329385578886
3.1459242E+00, 0.995288017421691
3.1666826E+00, 0.995161813551922
3.1915926E+00, 0.994892830472554
3.2115207E+00, 0.994619427994723
3.2274631E+00, 0.994437321326202
3.2434055E+00, 0.994236006913944
3.2625364E+00, 0.994036593853333
3.2854935E+00, 0.993878696351807
3.3054488E+00, 0.993800507629973
3.3254042E+00, 0.993836338417200
3.3453596E+00, 0.993768789867216
3.3693060E+00, 0.993624710985409
3.3980418E+00, 0.993302271148862
3.4210303E+00, 0.992954225773215
3.4394212E+00, 0.992795564768694
3.4578121E+00, 0.992579628803917
3.4798811E+00, 0.992420832828143
3.4981028E+00, 0.992383417862003
3.5126801E+00, 0.992390906244541
3.5272574E+00, 0.992416279234942
3.5418347E+00, 0.992428700827803
3.5593275E+00, 0.992408430825805
